report_date,region,egg_class,volume,pct_chg_last_week,package
01/20/2025,Northwest (NW),Jumbo,1.8,-0.8%,30-dozen cases in thousands
01/20/2025,6-Area,Misc,69.5,-0.4%,30-dozen cases in thousands
01/20/2025,Northeast (NE),Misc,7.9,-16.7%,30-dozen cases in thousands
01/20/2025,Southeast (SE),Misc,8.7,-4.1%,30-dozen cases in thousands
01/20/2025,Midwest (MW),Misc,29.3,5.3%,30-dozen cases in thousands
01/20/2025,South Central (SC),Misc,20.9,9.2%,30-dozen cases in thousands
01/20/2025,Southwest (SW),Misc,2.7,-36.1%,30-dozen cases in thousands
01/20/2025,Northwest (NW),Misc,0,,30-dozen cases in thousands
01/20/2025,Southeast (SE),Ungraded,63.4,-0.6%,30-dozen cases in thousands
01/20/2025,Midwest (MW),Ungraded,152.9,-5.0%,30-dozen cases in thousands
01/20/2025,South Central (SC),Ungraded,12.9,1.1%,30-dozen cases in thousands
01/20/2025,Southwest (SW),Ungraded,8.6,-42.9%,30-dozen cases in thousands
01/20/2025,Northwest (NW),Ungraded,0.9,-5.6%,30-dozen cases in thousands
01/20/2025,6-Area,Ungraded,247,-5.5%,30-dozen cases in thousands
01/20/2025,Midwest (MW),Small,1.8,-41.5%,30-dozen cases in thousands
01/20/2025,South Central (SC),Small,0.1,,30-dozen cases in thousands
01/20/2025,Southwest (SW),Small,0.9,184.0%,30-dozen cases in thousands
01/20/2025,Northwest (NW),Small,0.2,-10.0%,30-dozen cases in thousands
01/20/2025,6-Area,Small,10.2,-11.4%,30-dozen cases in thousands
01/20/2025,Northeast (NE),Ungraded,8.3,5.9%,30-dozen cases in thousands
01/20/2025,South Central (SC),Medium,21.5,-1.0%,30-dozen cases in thousands
01/20/2025,Southwest (SW),Medium,19.5,-4.7%,30-dozen cases in thousands
01/20/2025,Northwest (NW),Medium,5.2,0.2%,30-dozen cases in thousands
01/20/2025,6-Area,Medium,118.9,-0.9%,30-dozen cases in thousands
01/13/2025,Midwest (MW),Misc,27.8,15.9%,30-dozen cases in thousands
01/13/2025,Northeast (NE),Total,161,-5.3%,30-dozen cases in thousands
01/13/2025,Southeast (SE),Total,252.8,-2.2%,30-dozen cases in thousands
01/13/2025,Midwest (MW),Total,424.7,-7.6%,30-dozen cases in thousands
01/13/2025,South Central (SC),Total,196.7,-5.1%,30-dozen cases in thousands
01/13/2025,Southwest (SW),Total,93.8,2.6%,30-dozen cases in thousands
01/13/2025,Northwest (NW),Total,43.6,-10.6%,30-dozen cases in thousands
01/13/2025,6-Area,Total,1172.7,-5.1%,30-dozen cases in thousands
01/13/2025,N/A,Breaking Stock,322.9,-4.1%,30-dozen cases in thousands
01/13/2025,Southeast (SE),Misc,9.1,-15.4%,30-dozen cases in thousands
01/13/2025,Northeast (NE),Misc,9.5,-3.1%,30-dozen cases in thousands
01/13/2025,6-Area,Misc,69.8,6.5%,30-dozen cases in thousands
01/13/2025,Northwest (NW),Jumbo,1.8,-26.4%,30-dozen cases in thousands
01/13/2025,Southwest (SW),Jumbo,2.2,-31.6%,30-dozen cases in thousands
01/13/2025,South Central (SC),Jumbo,10.2,-10.6%,30-dozen cases in thousands
01/13/2025,Midwest (MW),Jumbo,12,-3.3%,30-dozen cases in thousands
01/13/2025,Southeast (SE),Jumbo,7.9,19.7%,30-dozen cases in thousands
01/13/2025,Northeast (NE),Jumbo,9.3,-4.7%,30-dozen cases in thousands
01/13/2025,Northeast (NE),Specialty,8.2,-5.7%,30-dozen cases in thousands
01/13/2025,Southeast (SE),Specialty,16,15.7%,30-dozen cases in thousands
01/13/2025,Midwest (MW),Specialty,0,,30-dozen cases in thousands
01/13/2025,South Central (SC),Specialty,1.8,-62.4%,30-dozen cases in thousands
01/13/2025,Southwest (SW),Specialty,5.4,-35.5%,30-dozen cases in thousands
01/13/2025,Northwest (NW),Specialty,1,-11.0%,30-dozen cases in thousands
01/13/2025,Southwest (SW),Cage-Free,77.5,3.9%,30-dozen cases in thousands
01/13/2025,Northwest (NW),Cage-Free,31.1,-11.5%,30-dozen cases in thousands
01/13/2025,6-Area,Cage-Free,357.2,-5.1%,30-dozen cases in thousands
01/13/2025,Northwest (NW),Organic,2.3,3.3%,30-dozen cases in thousands
01/13/2025,6-Area,Organic,71.4,1.3%,30-dozen cases in thousands
01/13/2025,Northeast (NE),Cage-Free,5.7,-20.1%,30-dozen cases in thousands
01/13/2025,Southeast (SE),Cage-Free,20.7,-2.8%,30-dozen cases in thousands
01/13/2025,Midwest (MW),Cage-Free,186.9,-6.5%,30-dozen cases in thousands
01/13/2025,South Central (SC),Cage-Free,35.4,-7.7%,30-dozen cases in thousands
01/13/2025,6-Area,Specialty,32.4,-12.2%,30-dozen cases in thousands
01/13/2025,Northeast (NE),Organic,12,-14.8%,30-dozen cases in thousands
01/13/2025,Southeast (SE),Organic,10.7,1.4%,30-dozen cases in thousands
01/13/2025,Midwest (MW),Organic,32.7,4.6%,30-dozen cases in thousands
01/13/2025,South Central (SC),Organic,5.4,-12.0%,30-dozen cases in thousands
01/13/2025,Southwest (SW),Organic,8.3,35.7%,30-dozen cases in thousands
01/13/2025,Southwest (SW),Extra Large,11.2,-29.3%,30-dozen cases in thousands
01/13/2025,South Central (SC),Extra Large,16.9,-5.6%,30-dozen cases in thousands
01/13/2025,Midwest (MW),Extra Large,21.4,-21.6%,30-dozen cases in thousands
01/13/2025,Southeast (SE),Extra Large,18.9,-12.4%,30-dozen cases in thousands
01/13/2025,Northeast (NE),Extra Large,25.2,-9.6%,30-dozen cases in thousands
01/13/2025,6-Area,Jumbo,43.5,-5.3%,30-dozen cases in thousands
01/13/2025,South Central (SC),Large,115.9,-0.7%,30-dozen cases in thousands
01/13/2025,Midwest (MW),Large,157.1,-14.1%,30-dozen cases in thousands
01/13/2025,Southeast (SE),Large,142.5,-3.7%,30-dozen cases in thousands
01/13/2025,Northeast (NE),Large,81.7,-7.4%,30-dozen cases in thousands
01/13/2025,6-Area,Extra Large,96.9,-15.4%,30-dozen cases in thousands
01/13/2025,Northwest (NW),Extra Large,3.3,-16.7%,30-dozen cases in thousands
01/13/2025,Midwest (MW),Medium,42.3,5.5%,30-dozen cases in thousands
01/13/2025,Southeast (SE),Medium,10.6,-12.3%,30-dozen cases in thousands
01/13/2025,Northeast (NE),Medium,19.6,26.1%,30-dozen cases in thousands
01/13/2025,6-Area,Large,569.7,-5.8%,30-dozen cases in thousands
01/13/2025,Northwest (NW),Large,32.2,-10.5%,30-dozen cases in thousands
01/13/2025,Southwest (SW),Large,40.2,21.5%,30-dozen cases in thousands
01/13/2025,Southeast (SE),Small,0,,30-dozen cases in thousands
01/13/2025,Northeast (NE),Small,7.9,-8.7%,30-dozen cases in thousands
01/13/2025,6-Area,Medium,120,1.5%,30-dozen cases in thousands
01/13/2025,Northwest (NW),Medium,5.2,-11.6%,30-dozen cases in thousands
01/13/2025,Southwest (SW),Medium,20.5,-3.7%,30-dozen cases in thousands
01/13/2025,South Central (SC),Medium,21.7,-6.3%,30-dozen cases in thousands
01/13/2025,Northeast (NE),Ungraded,7.8,-21.4%,30-dozen cases in thousands
01/13/2025,6-Area,Small,11.5,-22.6%,30-dozen cases in thousands
01/13/2025,South Central (SC),Misc,19.1,-0.3%,30-dozen cases in thousands
01/13/2025,Southwest (SW),Misc,4.3,128.1%,30-dozen cases in thousands
01/13/2025,Northwest (NW),Misc,0,,30-dozen cases in thousands
01/13/2025,Southeast (SE),Ungraded,63.8,7.3%,30-dozen cases in thousands
01/13/2025,Midwest (MW),Ungraded,160.9,-5.3%,30-dozen cases in thousands
01/13/2025,South Central (SC),Ungraded,12.8,-32.0%,30-dozen cases in thousands
01/13/2025,Southwest (SW),Ungraded,15.1,14.5%,30-dozen cases in thousands
01/13/2025,Northwest (NW),Ungraded,0.9,325.0%,30-dozen cases in thousands
01/13/2025,6-Area,Ungraded,261.3,-3.8%,30-dozen cases in thousands
01/13/2025,Midwest (MW),Small,3.1,10.7%,30-dozen cases in thousands
01/13/2025,South Central (SC),Small,0,-100.0%,30-dozen cases in thousands
01/13/2025,Southwest (SW),Small,0.3,-90.5%,30-dozen cases in thousands
01/13/2025,Northwest (NW),Small,0.2,-10.0%,30-dozen cases in thousands
01/06/2025,6-Area,Extra Large,114.6,7.6%,30-dozen cases in thousands
01/06/2025,Northwest (NW),Extra Large,4,55.3%,30-dozen cases in thousands
01/06/2025,Midwest (MW),Medium,40.1,-17.1%,30-dozen cases in thousands
01/06/2025,Northeast (NE),Jumbo,9.8,53.9%,30-dozen cases in thousands
01/06/2025,Southeast (SE),Jumbo,6.6,6.1%,30-dozen cases in thousands
01/06/2025,Midwest (MW),Jumbo,12.4,-19.9%,30-dozen cases in thousands
01/06/2025,South Central (SC),Jumbo,11.4,14.3%,30-dozen cases in thousands
01/06/2025,Southwest (SW),Jumbo,3.2,-12.2%,30-dozen cases in thousands
01/06/2025,Northwest (NW),Jumbo,2.5,55.1%,30-dozen cases in thousands
01/06/2025,6-Area,Misc,65.6,-3.7%,30-dozen cases in thousands
01/06/2025,Northeast (NE),Misc,9.8,0.1%,30-dozen cases in thousands
01/06/2025,Southeast (SE),Medium,12.1,-10.0%,30-dozen cases in thousands
01/06/2025,Northeast (NE),Medium,15.5,3.3%,30-dozen cases in thousands
01/06/2025,6-Area,Large,604.7,1.8%,30-dozen cases in thousands
01/06/2025,Northwest (NW),Large,36,-1.4%,30-dozen cases in thousands
01/06/2025,Southwest (SW),Large,33.1,8.4%,30-dozen cases in thousands
01/06/2025,Southeast (SE),Small,0,-93.0%,30-dozen cases in thousands
01/06/2025,Northeast (NE),Small,8.7,9.0%,30-dozen cases in thousands
01/06/2025,6-Area,Medium,118.2,-8.0%,30-dozen cases in thousands
01/06/2025,Northwest (NW),Medium,5.9,-8.7%,30-dozen cases in thousands
01/06/2025,Southwest (SW),Medium,21.3,15.7%,30-dozen cases in thousands
01/06/2025,South Central (SC),Medium,23.2,-13.0%,30-dozen cases in thousands
01/06/2025,Northeast (NE),Ungraded,9.9,30.8%,30-dozen cases in thousands
01/06/2025,6-Area,Small,14.9,-6.6%,30-dozen cases in thousands
01/06/2025,Northwest (NW),Small,0.2,-10.0%,30-dozen cases in thousands
01/06/2025,Southwest (SW),Small,3.2,37.2%,30-dozen cases in thousands
01/06/2025,South Central (SC),Small,0.1,,30-dozen cases in thousands
01/06/2025,Midwest (MW),Small,2.8,-48.7%,30-dozen cases in thousands
01/06/2025,6-Area,Ungraded,271.6,6.9%,30-dozen cases in thousands
01/06/2025,Northwest (NW),Ungraded,0.2,-51.3%,30-dozen cases in thousands
01/06/2025,Southwest (SW),Ungraded,13.2,2.3%,30-dozen cases in thousands
01/06/2025,South Central (SC),Ungraded,18.8,25.9%,30-dozen cases in thousands
01/06/2025,Midwest (MW),Ungraded,170,5.3%,30-dozen cases in thousands
01/06/2025,Southeast (SE),Ungraded,59.5,4.8%,30-dozen cases in thousands
01/06/2025,Northwest (NW),Misc,0,,30-dozen cases in thousands
01/06/2025,Southwest (SW),Misc,1.9,-37.4%,30-dozen cases in thousands
01/06/2025,South Central (SC),Misc,19.2,1.6%,30-dozen cases in thousands
01/06/2025,Midwest (MW),Misc,24,-6.3%,30-dozen cases in thousands
01/06/2025,Southeast (SE),Misc,10.7,-1.7%,30-dozen cases in thousands
01/06/2025,Northeast (NE),Large,88.2,16.6%,30-dozen cases in thousands
01/06/2025,Southeast (SE),Large,147.9,2.5%,30-dozen cases in thousands
01/06/2025,Midwest (MW),Large,182.9,-3.8%,30-dozen cases in thousands
01/06/2025,Southwest (SW),Organic,6.1,-4.7%,30-dozen cases in thousands
01/06/2025,South Central (SC),Organic,6.1,8.8%,30-dozen cases in thousands
01/06/2025,Midwest (MW),Organic,31.3,2.9%,30-dozen cases in thousands
01/06/2025,Southeast (SE),Organic,10.6,-1.6%,30-dozen cases in thousands
01/06/2025,Northeast (NE),Organic,14.1,0.4%,30-dozen cases in thousands
01/06/2025,6-Area,Specialty,36.9,33.7%,30-dozen cases in thousands
01/06/2025,South Central (SC),Cage-Free,38.3,35.7%,30-dozen cases in thousands
01/06/2025,Midwest (MW),Cage-Free,199.8,1.0%,30-dozen cases in thousands
01/06/2025,Southeast (SE),Cage-Free,21.3,2.5%,30-dozen cases in thousands
01/06/2025,Northeast (NE),Cage-Free,7.1,12.2%,30-dozen cases in thousands
01/06/2025,6-Area,Organic,70.5,1.2%,30-dozen cases in thousands
01/06/2025,Northwest (NW),Organic,2.2,-3.7%,30-dozen cases in thousands
01/06/2025,6-Area,Cage-Free,376.3,4.9%,30-dozen cases in thousands
01/06/2025,Northwest (NW),Cage-Free,35.1,1.9%,30-dozen cases in thousands
01/06/2025,Southwest (SW),Cage-Free,74.6,5.0%,30-dozen cases in thousands
01/06/2025,Northwest (NW),Specialty,1.1,-12.6%,30-dozen cases in thousands
01/06/2025,Southwest (SW),Specialty,8.4,170.5%,30-dozen cases in thousands
01/06/2025,South Central (SC),Specialty,4.9,24.6%,30-dozen cases in thousands
01/06/2025,Midwest (MW),Specialty,0,,30-dozen cases in thousands
01/06/2025,Southeast (SE),Specialty,13.8,28.9%,30-dozen cases in thousands
01/06/2025,Northeast (NE),Specialty,8.7,0.3%,30-dozen cases in thousands
01/06/2025,South Central (SC),Large,116.7,-0.2%,30-dozen cases in thousands
01/06/2025,6-Area,Jumbo,45.9,6.1%,30-dozen cases in thousands
01/06/2025,Northeast (NE),Extra Large,27.9,13.6%,30-dozen cases in thousands
01/06/2025,Southeast (SE),Extra Large,21.6,3.2%,30-dozen cases in thousands
01/06/2025,Midwest (MW),Extra Large,27.3,-9.3%,30-dozen cases in thousands
01/06/2025,South Central (SC),Extra Large,17.9,14.9%,30-dozen cases in thousands
01/06/2025,Southwest (SW),Extra Large,15.8,23.4%,30-dozen cases in thousands
01/06/2025,N/A,Breaking Stock,332.9,7.0%,30-dozen cases in thousands
01/06/2025,6-Area,Total,1235.6,2.1%,30-dozen cases in thousands
01/06/2025,Northwest (NW),Total,48.8,2.2%,30-dozen cases in thousands
01/06/2025,Southwest (SW),Total,91.5,9.7%,30-dozen cases in thousands
01/06/2025,South Central (SC),Total,207.3,2.0%,30-dozen cases in thousands
01/06/2025,Midwest (MW),Total,459.5,-3.6%,30-dozen cases in thousands
01/06/2025,Southeast (SE),Total,258.4,2.3%,30-dozen cases in thousands
01/06/2025,Northeast (NE),Total,170,15.6%,30-dozen cases in thousands
02/24/2025,Southwest (SW),Extra Large,13.5,27.2%,30-dozen cases in thousands
02/24/2025,South Central (SC),Extra Large,17.4,12.2%,30-dozen cases in thousands
02/24/2025,Midwest (MW),Extra Large,18.4,-26.0%,30-dozen cases in thousands
02/24/2025,Southeast (SE),Extra Large,20.4,-13.4%,30-dozen cases in thousands
02/24/2025,Northeast (NE),Extra Large,26.4,7.7%,30-dozen cases in thousands
02/24/2025,6-Area,Jumbo,44.1,0.9%,30-dozen cases in thousands
02/24/2025,South Central (SC),Large,117.6,10.5%,30-dozen cases in thousands
02/24/2025,Midwest (MW),Large,155.9,-4.1%,30-dozen cases in thousands
02/24/2025,Southeast (SE),Large,168.3,-3.4%,30-dozen cases in thousands
02/24/2025,Northeast (NE),Large,81.6,15.8%,30-dozen cases in thousands
02/24/2025,6-Area,Extra Large,99,-2.9%,30-dozen cases in thousands
02/24/2025,Northwest (NW),Extra Large,2.9,-1.6%,30-dozen cases in thousands
02/24/2025,Midwest (MW),Medium,35.6,2.1%,30-dozen cases in thousands
02/24/2025,Southeast (SE),Medium,15.7,13.6%,30-dozen cases in thousands
02/24/2025,Northeast (NE),Medium,18,15.6%,30-dozen cases in thousands
02/24/2025,6-Area,Large,586.3,2.6%,30-dozen cases in thousands
02/24/2025,Northwest (NW),Large,23.3,1.3%,30-dozen cases in thousands
02/24/2025,Southwest (SW),Large,39.6,13.8%,30-dozen cases in thousands
02/24/2025,Southeast (SE),Small,0.3,221.0%,30-dozen cases in thousands
02/24/2025,Northeast (NE),Small,6.6,-2.6%,30-dozen cases in thousands
02/24/2025,6-Area,Medium,117.1,10.0%,30-dozen cases in thousands
02/24/2025,Northwest (NW),Medium,6.2,16.7%,30-dozen cases in thousands
02/24/2025,Southwest (SW),Medium,16.5,5.6%,30-dozen cases in thousands
02/24/2025,South Central (SC),Medium,25.1,18.3%,30-dozen cases in thousands
02/24/2025,Northeast (NE),Ungraded,8,6.3%,30-dozen cases in thousands
02/24/2025,6-Area,Small,9.4,-14.8%,30-dozen cases in thousands
02/24/2025,Northwest (NW),Small,0,,30-dozen cases in thousands
02/24/2025,Southwest (SW),Small,0.7,-49.4%,30-dozen cases in thousands
02/24/2025,South Central (SC),Small,0.1,-79.4%,30-dozen cases in thousands
02/24/2025,Midwest (MW),Small,1.6,-18.8%,30-dozen cases in thousands
02/24/2025,6-Area,Ungraded,257,10.0%,30-dozen cases in thousands
02/24/2025,Northwest (NW),Ungraded,0.6,1.8%,30-dozen cases in thousands
02/24/2025,Southwest (SW),Ungraded,16.3,13.7%,30-dozen cases in thousands
02/24/2025,South Central (SC),Ungraded,20.6,7.7%,30-dozen cases in thousands
02/24/2025,Midwest (MW),Ungraded,165.1,9.0%,30-dozen cases in thousands
02/24/2025,Southeast (SE),Ungraded,46.5,14.3%,30-dozen cases in thousands
02/24/2025,Northwest (NW),Misc,0,,30-dozen cases in thousands
02/24/2025,Southwest (SW),Misc,2.1,8.3%,30-dozen cases in thousands
02/24/2025,South Central (SC),Misc,14,-32.6%,30-dozen cases in thousands
02/24/2025,Midwest (MW),Misc,33.1,22.5%,30-dozen cases in thousands
02/24/2025,Southeast (SE),Misc,9.2,-20.7%,30-dozen cases in thousands
02/24/2025,Northeast (NE),Misc,8.6,21.4%,30-dozen cases in thousands
02/24/2025,6-Area,Misc,66.9,-2.1%,30-dozen cases in thousands
02/24/2025,Northwest (NW),Jumbo,1.6,16.0%,30-dozen cases in thousands
02/24/2025,Southwest (SW),Jumbo,2.5,-29.5%,30-dozen cases in thousands
02/24/2025,South Central (SC),Jumbo,8,14.7%,30-dozen cases in thousands
02/24/2025,Midwest (MW),Jumbo,14.8,7.1%,30-dozen cases in thousands
02/24/2025,Southeast (SE),Jumbo,7.4,-5.8%,30-dozen cases in thousands
02/24/2025,Northeast (NE),Jumbo,9.7,-3.7%,30-dozen cases in thousands
02/24/2025,Southwest (SW),Organic,4.4,8.0%,30-dozen cases in thousands
02/24/2025,South Central (SC),Organic,7.2,-2.0%,30-dozen cases in thousands
02/24/2025,Midwest (MW),Organic,33.6,7.1%,30-dozen cases in thousands
02/24/2025,Southeast (SE),Organic,9.5,-17.5%,30-dozen cases in thousands
02/24/2025,Northeast (NE),Organic,13.5,-1.9%,30-dozen cases in thousands
02/24/2025,6-Area,Specialty,29.7,0.7%,30-dozen cases in thousands
02/24/2025,South Central (SC),Cage-Free,28.5,24.5%,30-dozen cases in thousands
02/24/2025,Midwest (MW),Cage-Free,186.9,-6.5%,30-dozen cases in thousands
02/24/2025,Southeast (SE),Cage-Free,15,-31.6%,30-dozen cases in thousands
02/24/2025,Northeast (NE),Cage-Free,4.4,-15.5%,30-dozen cases in thousands
02/24/2025,6-Area,Organic,69.2,-0.6%,30-dozen cases in thousands
02/24/2025,Northwest (NW),Organic,0.9,-39.1%,30-dozen cases in thousands
02/24/2025,6-Area,Cage-Free,334,-2.4%,30-dozen cases in thousands
02/24/2025,Northwest (NW),Cage-Free,21.7,-2.9%,30-dozen cases in thousands
02/24/2025,Southwest (SW),Cage-Free,77.5,10.7%,30-dozen cases in thousands
02/24/2025,Northwest (NW),Specialty,1.1,9.5%,30-dozen cases in thousands
02/24/2025,Southwest (SW),Specialty,4.3,-15.6%,30-dozen cases in thousands
02/24/2025,South Central (SC),Specialty,1.2,-47.0%,30-dozen cases in thousands
02/24/2025,Midwest (MW),Specialty,0,,30-dozen cases in thousands
02/24/2025,Southeast (SE),Specialty,13.3,1.3%,30-dozen cases in thousands
02/24/2025,Northeast (NE),Specialty,9.8,22.6%,30-dozen cases in thousands
02/24/2025,Northeast (NE),Total,159,12.0%,30-dozen cases in thousands
02/24/2025,N/A,Breaking Stock,268.5,0.9%,30-dozen cases in thousands
02/24/2025,6-Area,Total,1179.7,3.8%,30-dozen cases in thousands
02/24/2025,Northwest (NW),Total,34.6,4.1%,30-dozen cases in thousands
02/24/2025,Southwest (SW),Total,91,11.0%,30-dozen cases in thousands
02/24/2025,South Central (SC),Total,202.8,6.4%,30-dozen cases in thousands
02/24/2025,Midwest (MW),Total,424.5,1.9%,30-dozen cases in thousands
02/24/2025,Southeast (SE),Total,267.9,-1.6%,30-dozen cases in thousands
02/17/2025,Northeast (NE),Small,6.8,3.0%,30-dozen cases in thousands
02/17/2025,Southeast (SE),Small,0.1,,30-dozen cases in thousands
02/17/2025,Southwest (SW),Large,34.8,-16.7%,30-dozen cases in thousands
02/17/2025,Northwest (NW),Large,23,-0.3%,30-dozen cases in thousands
02/17/2025,6-Area,Large,571.6,-1.2%,30-dozen cases in thousands
02/17/2025,Northeast (NE),Medium,15.6,-17.2%,30-dozen cases in thousands
02/17/2025,Southeast (SE),Medium,13.8,1.0%,30-dozen cases in thousands
02/17/2025,Midwest (MW),Medium,34.9,-18.3%,30-dozen cases in thousands
02/17/2025,Northwest (NW),Extra Large,2.9,-5.0%,30-dozen cases in thousands
02/17/2025,6-Area,Extra Large,101.9,-6.4%,30-dozen cases in thousands
02/17/2025,Northeast (NE),Large,70.5,-14.1%,30-dozen cases in thousands
02/17/2025,Southeast (SE),Large,174.3,10.1%,30-dozen cases in thousands
02/17/2025,Midwest (MW),Large,162.6,-8.5%,30-dozen cases in thousands
02/17/2025,South Central (SC),Large,106.4,11.6%,30-dozen cases in thousands
02/17/2025,6-Area,Jumbo,43.7,9.5%,30-dozen cases in thousands
02/17/2025,Northeast (NE),Extra Large,24.5,-21.8%,30-dozen cases in thousands
02/17/2025,Southeast (SE),Extra Large,23.6,-3.7%,30-dozen cases in thousands
02/17/2025,Midwest (MW),Extra Large,24.9,6.9%,30-dozen cases in thousands
02/17/2025,South Central (SC),Extra Large,15.5,11.2%,30-dozen cases in thousands
