report_date,region,class,type,volume,pct_chg_last_week,package,commodity,final_ind
12/02/2024,6-Area,Misc,N/A,66.4,1.8%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Northwest (NW),Jumbo,N/A,1.4,-13.8%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Southwest (SW),Jumbo,N/A,3.4,1.6%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,South Central (SC),Jumbo,N/A,11.4,23.7%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Midwest (MW),Jumbo,N/A,16.9,24.9%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Southeast (SE),Jumbo,N/A,8.3,2.0%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Northeast (NE),Jumbo,N/A,12.9,-2.7%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Northeast (NE),Large,N/A,88.7,12.2%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Southeast (SE),Large,N/A,173.2,8.0%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Midwest (MW),Large,N/A,162.9,9.9%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,South Central (SC),Large,N/A,154.6,21.1%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,6-Area,Jumbo,N/A,54.2,10.6%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Northeast (NE),Extra Large,N/A,29.4,15.4%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Southeast (SE),Extra Large,N/A,23.8,-0.2%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Midwest (MW),Extra Large,N/A,27.5,37.4%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,South Central (SC),Extra Large,N/A,24.6,-6.7%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Southwest (SW),Extra Large,N/A,13.8,-2.5%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Northeast (NE),Total,N/A,175.3,8.2%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Southeast (SE),Total,N/A,280.5,5.9%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Midwest (MW),Total,N/A,422.4,17.3%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,South Central (SC),Total,N/A,251,12.9%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Southwest (SW),Total,N/A,102.2,-4.4%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Northwest (NW),Total,N/A,43.4,-6.5%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,6-Area,Total,N/A,1274.8,9.7%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,N/A,Breaking Stock,N/A,316,14.4%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Southwest (SW),Organic,Organic,6.7,16.8%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,South Central (SC),Organic,Organic,5.4,8.0%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Midwest (MW),Organic,Organic,29.6,-2.1%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Southeast (SE),Organic,Organic,10.1,-5.2%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Northeast (NE),Organic,Organic,11.3,-8.4%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,6-Area,Specialty,Specialty,36.8,25.5%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,South Central (SC),Cage-Free,Cage-Free,18.4,29.9%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Midwest (MW),Cage-Free,Cage-Free,116.3,48.5%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Southeast (SE),Cage-Free,Cage-Free,15.5,-11.9%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Northeast (NE),Cage-Free,Cage-Free,3.9,-5.3%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,6-Area,Organic,Organic,65.2,-1.5%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Northwest (NW),Organic,Organic,2.3,-0.7%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,6-Area,Cage-Free,Cage-Free,270,14.0%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Northwest (NW),Cage-Free,Cage-Free,28.3,-6.4%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Southwest (SW),Cage-Free,Cage-Free,87.6,-5.3%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Northwest (NW),Specialty,Specialty,1.3,-49.4%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Southwest (SW),Specialty,Specialty,3.7,-2.3%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,South Central (SC),Specialty,Specialty,5.4,503.7%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Midwest (MW),Specialty,Specialty,0,,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Southeast (SE),Specialty,Specialty,16,23.3%,30-dozen cases in thousands,Shell Eggs,Final
12/02/2024,Northeast (NE),Specialty,Specialty,10.3,14.3%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southwest (SW),Extra Large,N/A,12,3.7%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,South Central (SC),Extra Large,N/A,14.2,-3.4%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Midwest (MW),Extra Large,N/A,21,-8.4%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southeast (SE),Extra Large,N/A,21.2,2.1%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northeast (NE),Extra Large,N/A,29.5,5.1%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,6-Area,Jumbo,N/A,40.8,1.6%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,South Central (SC),Large,N/A,94.2,-10.9%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Midwest (MW),Large,N/A,162,3.8%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southeast (SE),Large,N/A,150.8,-1.0%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northeast (NE),Large,N/A,85.2,3.9%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,6-Area,Extra Large,N/A,100.5,-1.0%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northwest (NW),Extra Large,N/A,2.5,-24.2%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Midwest (MW),Medium,N/A,43.7,-7.5%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southeast (SE),Medium,N/A,10.8,12.8%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northeast (NE),Medium,N/A,16.3,3.2%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,6-Area,Large,N/A,576.1,-0.9%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northwest (NW),Large,N/A,28.3,-6.0%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southwest (SW),Large,N/A,55.5,0.4%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southeast (SE),Small,N/A,0.1,,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northeast (NE),Small,N/A,7.1,-1.1%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,6-Area,Medium,N/A,112.5,-5.4%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northwest (NW),Medium,N/A,5.6,8.0%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southwest (SW),Medium,N/A,16.9,-13.6%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,South Central (SC),Medium,N/A,19.2,-10.6%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northeast (NE),Ungraded,N/A,4.9,-41.0%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,6-Area,Small,N/A,9.6,-5.5%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northwest (NW),Small,N/A,0.2,-10.0%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southwest (SW),Small,N/A,0.5,-45.8%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,South Central (SC),Small,N/A,0.2,130.0%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Midwest (MW),Small,N/A,1.5,-17.8%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,6-Area,Ungraded,N/A,233.6,-5.4%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northwest (NW),Ungraded,N/A,0.9,-5.6%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southwest (SW),Ungraded,N/A,9.3,8.4%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,South Central (SC),Ungraded,N/A,12.5,-3.2%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Midwest (MW),Ungraded,N/A,147.3,-3.7%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southeast (SE),Ungraded,N/A,58.8,-7.3%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northwest (NW),Misc,N/A,0,,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southwest (SW),Misc,N/A,2.8,2.2%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,South Central (SC),Misc,N/A,18.5,-11.5%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Midwest (MW),Misc,N/A,24.3,-17.1%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southeast (SE),Misc,N/A,18.6,113.9%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northeast (NE),Misc,N/A,8.3,4.6%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,6-Area,Misc,N/A,72.4,4.2%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northwest (NW),Jumbo,N/A,1.8,0.4%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southwest (SW),Jumbo,N/A,3.4,1.4%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,South Central (SC),Jumbo,N/A,6.5,-14.3%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Midwest (MW),Jumbo,N/A,10.7,-5.8%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southeast (SE),Jumbo,N/A,6,-12.4%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northeast (NE),Jumbo,N/A,12.4,35.8%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southwest (SW),Organic,Organic,2.2,-35.9%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,South Central (SC),Organic,Organic,5.4,-0.6%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Midwest (MW),Organic,Organic,31,-10.3%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southeast (SE),Organic,Organic,11.7,7.0%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northeast (NE),Organic,Organic,12.8,4.8%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,6-Area,Specialty,Specialty,29.1,-25.1%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,South Central (SC),Cage-Free,Cage-Free,25.4,-5.0%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Midwest (MW),Cage-Free,Cage-Free,179,3.2%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southeast (SE),Cage-Free,Cage-Free,19.2,4.6%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northeast (NE),Cage-Free,Cage-Free,6.9,1.9%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,6-Area,Organic,Organic,65.4,-5.1%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northwest (NW),Organic,Organic,2.3,-1.2%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,6-Area,Cage-Free,Cage-Free,348.3,2.7%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northwest (NW),Cage-Free,Cage-Free,27.7,-10.8%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southwest (SW),Cage-Free,Cage-Free,90,8.7%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northwest (NW),Specialty,Specialty,1,-2.1%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southwest (SW),Specialty,Specialty,4.4,-62.7%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,South Central (SC),Specialty,Specialty,2,-19.7%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Midwest (MW),Specialty,Specialty,0,,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southeast (SE),Specialty,Specialty,12.5,-16.3%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northeast (NE),Specialty,Specialty,9.2,6.9%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northeast (NE),Total,N/A,163.7,3.4%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,N/A,Breaking Stock,N/A,285.4,-7.3%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,6-Area,Total,N/A,1145.6,-2.0%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Northwest (NW),Total,N/A,39.2,-5.2%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southwest (SW),Total,N/A,100.4,-1.6%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,South Central (SC),Total,N/A,165.4,-9.8%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Midwest (MW),Total,N/A,410.4,-2.7%,30-dozen cases in thousands,Shell Eggs,Final
01/27/2025,Southeast (SE),Total,N/A,266.4,1.8%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northeast (NE),Small,N/A,7.2,-8.5%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southeast (SE),Small,N/A,0,,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southwest (SW),Large,N/A,55.3,37.7%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northwest (NW),Large,N/A,30.1,-6.6%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,6-Area,Large,N/A,581.5,2.1%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northeast (NE),Medium,N/A,15.8,-19.3%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southeast (SE),Medium,N/A,9.6,-9.0%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Midwest (MW),Medium,N/A,47.2,11.6%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northwest (NW),Extra Large,N/A,3.3,-1.3%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,6-Area,Extra Large,N/A,101.5,4.7%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northeast (NE),Large,N/A,82,0.4%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southeast (SE),Large,N/A,152.4,6.9%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Midwest (MW),Large,N/A,156.1,-0.6%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,South Central (SC),Large,N/A,105.7,-8.8%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,6-Area,Jumbo,N/A,40.2,-7.6%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northeast (NE),Extra Large,N/A,28.1,11.4%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southeast (SE),Extra Large,N/A,20.8,10.3%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Midwest (MW),Extra Large,N/A,22.9,7.2%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,South Central (SC),Extra Large,N/A,14.7,-12.8%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southwest (SW),Extra Large,N/A,11.6,3.8%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,N/A,Breaking Stock,N/A,307.8,-4.7%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,6-Area,Total,N/A,1168.8,-0.3%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northwest (NW),Total,N/A,41.4,-5.2%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southwest (SW),Total,N/A,102.1,8.9%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,South Central (SC),Total,N/A,183.4,-6.7%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Midwest (MW),Total,N/A,421.7,-0.7%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southeast (SE),Total,N/A,261.8,3.6%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northeast (NE),Total,N/A,158.4,-1.6%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northeast (NE),Specialty,Specialty,8.6,5.2%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southeast (SE),Specialty,Specialty,14.9,-7.1%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Midwest (MW),Specialty,Specialty,0,,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,South Central (SC),Specialty,Specialty,2.5,36.1%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southwest (SW),Specialty,Specialty,11.8,119.2%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southwest (SW),Organic,Organic,3.5,-57.8%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,South Central (SC),Organic,Organic,5.4,-0.6%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Midwest (MW),Organic,Organic,34.6,5.8%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southeast (SE),Organic,Organic,10.9,2.1%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northeast (NE),Organic,Organic,12.2,2.0%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,6-Area,Specialty,Specialty,38.8,19.6%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,South Central (SC),Cage-Free,Cage-Free,26.7,-24.6%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Midwest (MW),Cage-Free,Cage-Free,173.4,-7.2%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southeast (SE),Cage-Free,Cage-Free,18.4,-11.4%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northeast (NE),Cage-Free,Cage-Free,6.8,20.2%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,6-Area,Organic,Organic,68.9,-3.5%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northwest (NW),Organic,Organic,2.3,-1.2%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,6-Area,Cage-Free,Cage-Free,339.2,-5.0%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northwest (NW),Cage-Free,Cage-Free,31.1,-0.1%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southwest (SW),Cage-Free,Cage-Free,82.8,6.9%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northwest (NW),Specialty,Specialty,1,-2.1%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northeast (NE),Jumbo,N/A,9.1,-1.9%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southeast (SE),Jumbo,N/A,6.8,-13.5%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Midwest (MW),Jumbo,N/A,11.4,-4.8%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,South Central (SC),Jumbo,N/A,7.6,-25.1%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southwest (SW),Jumbo,N/A,3.4,54.2%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northwest (NW),Jumbo,N/A,1.8,-0.8%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,6-Area,Misc,N/A,69.5,-0.4%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northeast (NE),Misc,N/A,7.9,-16.7%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southeast (SE),Misc,N/A,8.7,-4.1%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Midwest (MW),Misc,N/A,29.3,5.3%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,South Central (SC),Misc,N/A,20.9,9.2%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southwest (SW),Misc,N/A,2.7,-36.1%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northwest (NW),Misc,N/A,0,,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southeast (SE),Ungraded,N/A,63.4,-0.6%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Midwest (MW),Ungraded,N/A,152.9,-5.0%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,South Central (SC),Ungraded,N/A,12.9,1.1%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southwest (SW),Ungraded,N/A,8.6,-42.9%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northwest (NW),Ungraded,N/A,0.9,-5.6%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,6-Area,Ungraded,N/A,247,-5.5%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Midwest (MW),Small,N/A,1.8,-41.5%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,South Central (SC),Small,N/A,0.1,,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southwest (SW),Small,N/A,0.9,184.0%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northwest (NW),Small,N/A,0.2,-10.0%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,6-Area,Small,N/A,10.2,-11.4%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northeast (NE),Ungraded,N/A,8.3,5.9%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,South Central (SC),Medium,N/A,21.5,-1.0%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Southwest (SW),Medium,N/A,19.5,-4.7%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,Northwest (NW),Medium,N/A,5.2,0.2%,30-dozen cases in thousands,Shell Eggs,Final
01/20/2025,6-Area,Medium,N/A,118.9,-0.9%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,Midwest (MW),Misc,N/A,27.8,15.9%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,Northeast (NE),Total,N/A,161,-5.3%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,Southeast (SE),Total,N/A,252.8,-2.2%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,Midwest (MW),Total,N/A,424.7,-7.6%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,South Central (SC),Total,N/A,196.7,-5.1%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,Southwest (SW),Total,N/A,93.8,2.6%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,Northwest (NW),Total,N/A,43.6,-10.6%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,6-Area,Total,N/A,1172.7,-5.1%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,N/A,Breaking Stock,N/A,322.9,-4.1%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,Southeast (SE),Misc,N/A,9.1,-15.4%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,Northeast (NE),Misc,N/A,9.5,-3.1%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,6-Area,Misc,N/A,69.8,6.5%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,Northwest (NW),Jumbo,N/A,1.8,-26.4%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,Southwest (SW),Jumbo,N/A,2.2,-31.6%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,South Central (SC),Jumbo,N/A,10.2,-10.6%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,Midwest (MW),Jumbo,N/A,12,-3.3%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,Southeast (SE),Jumbo,N/A,7.9,19.7%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,Northeast (NE),Jumbo,N/A,9.3,-4.7%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,Northeast (NE),Specialty,Specialty,8.2,-5.7%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,Southeast (SE),Specialty,Specialty,16,15.7%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,Midwest (MW),Specialty,Specialty,0,,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,South Central (SC),Specialty,Specialty,1.8,-62.4%,30-dozen cases in thousands,Shell Eggs,Final
01/13/2025,Southwest (SW),Specialty,Specialty,5.4,-35.5%,30-dozen cases in thousands,Shell Eggs,Final
